,content_availability,content_availability_level,free_for_limited_time,is_limited_ride,availability,class_type_ids,content_provider,content_format,description,difficulty_estimate,overall_estimate,difficulty_rating_avg,difficulty_rating_count,difficulty_level,duration,equipment_ids,equipment_tags,explicit_rating,extra_images,fitness_discipline,fitness_discipline_display_name,has_closed_captions,has_pedaling_metrics,home_peloton_id,id,image_url,instructor_id,individual_instructor_ids,is_archived,is_closed_caption_shown,is_explicit,has_free_mode,is_live_in_studio_only,language,origin_locale,length,live_stream_id,live_stream_url,location,metrics,original_air_time,overall_rating_avg,overall_rating_count,pedaling_start_offset,pedaling_end_offset,pedaling_duration,rating,ride_type_id,ride_type_ids,sample_vod_stream_url,sample_preview_stream_url,scheduled_start_time,series_id,sold_out,studio_peloton_id,title,total_ratings,total_in_progress_workouts,total_workouts,vod_stream_url,vod_stream_id,captions,user_caption_locales,join_tokens,flags,is_dynamic_video_eligible,is_fixed_distance,dynamic_video_recorded_speed_in_mph,thumbnail_title,thumbnail_location,distance,distance_unit,distance_display_value,is_outdoor,excluded_platforms,class_avg_follow_along_score,muscle_group_score,instructor
79,,,,,,,,,,,,,,,1502,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1697033740,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
80,,,,,,,,,,,,,,,2403,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1696954272,,,,40 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
81,,,,,,,,,,,,,,,1802,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1696868245,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
82,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Take a ride through the classic tracks of the 2000s while you sweat it out on the Bike.,7.24793875147232,0.9931120851596744,7.24793875147232,1698.0,,1800,[],[],1.0,[],cycling,Cycling,True,True,aa371c43d0fe4620be644c904d2b3d5e,3a18228130074c5cb1984978882550fa,https://s3.amazonaws.com/peloton-ride-images/dd384f792b7ec2236d0cf3a20db3ff1ebe9fff66/img_1696696508_e75937d40a5543da83c9b8b4d0086ff2.png,561f95c405734d8488ed8dcc8980d599,[],True,True,True,False,True,english,en-US,1962.0,3a18228130074c5cb1984978882550fa-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1696694100.0,0.9931120851596744,1597.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1696694400,f181baa77a944ba7a9e9a3ffb3c100ce,False,30bb81b275f84010a81a1a3a9a175026,30 min 2000s Ride,10201.0,0.0,10000.0,,3a18228130074c5cb1984978882550fa-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIzYTE4MjI4MTMwMDc0YzVjYjE5ODQ5Nzg4ODI1NTBmYSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4048.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4952.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
83,,,,,,,,,,,,,,,1803,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1696603738,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
84,,,,,,,,,,,,,,,1814,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1696543159,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
85,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Jump into the mix and lose yourself in the party as we ride it out to some of the biggest tracks in dance music.,7.406888499708114,0.9275265957446809,7.406888499708114,1713.0,,1800,[],[],1.0,[],cycling,Cycling,True,True,68a8d91e35e5416490c217040db21863,4ccc7f9605ed434e8a0e20251392e572,https://s3.amazonaws.com/peloton-ride-images/bdfe77d2da07739fa2e23229e4d6f655188fe920/img_1683921122_7445107a0b5647cc88b8ef03b9dfc111.png,561f95c405734d8488ed8dcc8980d599,[],True,True,True,False,True,english,en-US,1972.0,4ccc7f9605ed434e8a0e20251392e572-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1683917700.0,0.9275265957446809,1504.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1683918000,2396ee0891a643eba5416a0bea10de9f,False,f5c0ac02942a4b4abdacb38cdc716b63,30 min Dance Music Ride,10171.0,0.0,10000.0,,4ccc7f9605ed434e8a0e20251392e572-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI0Y2NjN2Y5NjA1ZWQ0MzRlOGEwZTIwMjUxMzkyZTU3MiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4200.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4800.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
86,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,"Old school, new school, East Coast and West Coast. Sweat to the beats of the hottest hip hop throughout history.",7.271828200056513,0.9756418696510862,7.271828200056513,3539.0,,1800,[],[],1.0,[],cycling,Cycling,True,True,42a93b641cc243d5826eaa47593a131a,f55b9fe68ea14c1e831682fdd71f7fcf,https://s3.amazonaws.com/peloton-ride-images/0b3a4f579eac834e2c86cc12cb58ab84130568f1/img_1679081647_992727afdf2744ba9331cee8aa55ecaf.png,561f95c405734d8488ed8dcc8980d599,[],True,True,True,False,True,english,en-US,1969.0,f55b9fe68ea14c1e831682fdd71f7fcf-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1679079300.0,0.9756418696510862,3038.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1679079600,0eb83da6486e45f78d2d4a865009330d,False,eeff19df57084478a31e0fa85d3ae99e,30 min Hip Hop Ride,17844.0,1.0,30000.0,,f55b9fe68ea14c1e831682fdd71f7fcf-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJmNTViOWZlNjhlYTE0YzFlODMxNjgyZmRkNzFmN2ZjZiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4063.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4937.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
87,,,,,,,,,,,,,,,1834,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1696256029,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
88,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Jam out to these alternative rock tracks from today and yesterday.,7.3146408839779005,0.9923500611995104,7.3146408839779005,3620.0,,1800,[],[],0.0,[],cycling,Cycling,True,True,20f0e3aac0624ef485e110bcd747ff8f,a09fcf936a2445d5a45d55353705d7b4,https://s3.amazonaws.com/peloton-ride-images/f4903193ac317809dc2ffbe291351bd3ff0d8dfb/img_1694806467_8db5b0ef9eaa486a9c4a56322c03522e.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1990.0,a09fcf936a2445d5a45d55353705d7b4-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1694804100.0,0.9923500611995104,3268.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1694804400,0d82d171468a461c93ed700b299361f4,False,a9c63a300faa4916a932223984270646,30 min Rock Ride,21542.0,2.0,20000.0,,a09fcf936a2445d5a45d55353705d7b4-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJhMDlmY2Y5MzZhMjQ0NWQ1YTQ1ZDU1MzUzNzA1ZDdiNCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4116.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4884.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
89,,,,,,,,,,,,,,,1508,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695996748,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
90,,,,,,,,,,,,,,,1503,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695908401,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
91,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['a1fa617f3ba14c0a8c25468d5c88b3ea'],peloton,video,You've done the hard work! Now take a few extra minutes after your ride to lower your heart rate and ease your body into a healthy recovery zone.,3.5725490196078433,0.9983459357277883,3.5725490196078433,15810.0,,300,[],[],0.0,[],cycling,Cycling,True,True,2951d934ff2f4e18a577df6dec1384a7,70c951970cd14becb26631d6fcd0ca66,https://s3.amazonaws.com/peloton-ride-images/8010a8aed2128cf10480a97cf6662b5770694663/img_1692292807_177db478c80446e8908bd89029c3f9af.png,f6f2d613dc344e4bbf6428cd34697820,[],True,True,False,False,True,english,en-US,331.0,70c951970cd14becb26631d6fcd0ca66-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1693407600.0,0.9983459357277883,21160.0,1.0,301.0,300.0,0.0,a1fa617f3ba14c0a8c25468d5c88b3ea,['a1fa617f3ba14c0a8c25468d5c88b3ea'],,,1693407600,8c0da6bd58b24ab5bab097143b402b7a,False,20480b9c836b4503ada5d97e4ef4a810,5 min Cool Down Ride,106909.0,1.0,150000.0,,70c951970cd14becb26631d6fcd0ca66-vod,"['de-DE', 'en-US']",[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI3MGM5NTE5NzBjZDE0YmVjYjI2NjMxZDZmY2QwY2E2NiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 300.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 900.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 900.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 900.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 300.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 300.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
92,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['59a49f882ea9475faa3110d50a8fb3f3'],peloton,video,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",5.988566694283347,0.9952956989247311,5.988566694283347,6035.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,4ff8f1720a984c46a2fa0ae4ee6731d1,49ffcdb0f2cb492cbb8c2633a7e25bc1,https://s3.amazonaws.com/peloton-ride-images/d3212565e81f0367cc89aa62e2e507c2eb8aa1bf/img_1694350343_3b8a27e130fd42209849f9afa28b1a85.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1438.0,49ffcdb0f2cb492cbb8c2633a7e25bc1-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1694346900.0,0.9952956989247311,5952.0,60.0,1260.0,1200.0,0.0,59a49f882ea9475faa3110d50a8fb3f3,['59a49f882ea9475faa3110d50a8fb3f3'],,,1694347200,e12c0504eb4e48bfa4b51702914f59aa,False,eb89276dfad74f0c991716978718d6b3,20 min Low Impact Ride,37089.0,1.0,50000.0,,49ffcdb0f2cb492cbb8c2633a7e25bc1-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI0OWZmY2RiMGYyY2I0OTJjYmI4YzI2MzNhN2UyNWJjMSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2771.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3229.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
93,,,,,,,,,,,,,,,1522,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695741199,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
94,,,,,,,,,,,,,,,2167,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695657074,,,,36 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
95,,,,,,,,,,,,,,,1503,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695583326,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
96,,,,,,,,,,,,,,,1803,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695492695,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
97,,,,,,,,,,,,,,,1803,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695395644,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
98,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Clip in and jam out to the timeless tracks of rock and roll. Rock on!,6.9170835228134,0.9967186218211649,6.9170835228134,6597.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,96e4cd660dd84b98aeec50305663ffc0,f4f5d5bb265148d99c43e709cb3c0e30,https://s3.amazonaws.com/peloton-ride-images/2eb09b101100aef3864e42f745389fb93ea27333/img_1684688334_12aca0f1b454478ba2fb008141d12ec0.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1342.0,f4f5d5bb265148d99c43e709cb3c0e30-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1684671900.0,0.9967186218211649,6095.0,60.0,1260.0,1200.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1684672200,1e82e5d041b24025bfd14f0cae3e0eff,False,d6c28051f36142adb3b8d06923e04b48,20 min Classic Rock Ride,39245.0,1.0,40000.0,,f4f5d5bb265148d99c43e709cb3c0e30-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJmNGY1ZDViYjI2NTE0OGQ5OWM0M2U3MDljYjNjMGUzMCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2859.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3141.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
99,,,,,,,,,,,,,,,1803,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695220248,,,,30 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
100,,,,,,,,,,,,,,,1508,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695141644,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
101,,,,,,,,,,,,,,,1519,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1695046758,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
102,,,,,,,,,,,,,,,1503,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1694797781,,,,25 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
103,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,"Grab your air guitar and hop on the Bike for this high-energy, 90s rock themed ride.",7.381494986326344,0.9913441955193483,7.381494986326344,6582.0,,1800,[],[],0.0,[],cycling,Cycling,True,True,e8460556f2784244bd5b8f975a9431fa,f900fca5f5384226a879a975b5f4db2e,https://s3.amazonaws.com/peloton-ride-images/c0c52f2ab94eb5590f57aa0f186488dc07e9c41e/img_1678480422_811c48b3805f47c7a9242322595ed4ab.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1978.0,f900fca5f5384226a879a975b5f4db2e-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1678478160.0,0.9913441955193483,5892.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1678478400,73fd5a90cec24726bcca006f22dca8bf,False,1e10f5fa9f454a69b7afe2cae0a7a3a7,30 min 90s Rock Ride,34622.0,0.0,40000.0,,f900fca5f5384226a879a975b5f4db2e-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJmOTAwZmNhNWY1Mzg0MjI2YTg3OWE5NzViNWY0ZGIyZSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4017.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4983.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
104,,,,,,,,,,,,,,,305,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1694614057,,,,5 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
105,,,,,,,,,,,,,,,1426,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1694612548,,,,23 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
